success,trial_type,trial_index,time_elapsed,internal_node_id,ID,StartTime,EndTime,rt,stimulus,response,task,question_order,stim,answer,Score
,html-keyboard-response,1,119567,0.0-1.0,963459,2023/10/18 15:17,2023/10/18 15:22,5004,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,129431,0.0-2.0-0.0,963459,2023/10/18 15:17,2023/10/18 15:22,9861,,Array,vocab_task,Array,,,2
,survey-multi-choice,3,141344,0.0-2.0-1.0,963459,2023/10/18 15:17,2023/10/18 15:22,11909,,Array,vocab_task,Array,,,1
,survey-multi-choice,4,148439,0.0-2.0-2.0,963459,2023/10/18 15:17,2023/10/18 15:22,7093,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,160579,0.0-2.0-3.0,963459,2023/10/18 15:17,2023/10/18 15:22,12138,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,168731,0.0-2.0-4.0,963459,2023/10/18 15:17,2023/10/18 15:22,8150,,Array,vocab_task,Array,,,1
,survey-multi-choice,7,177708,0.0-2.0-5.0,963459,2023/10/18 15:17,2023/10/18 15:22,8974,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,190618,0.0-2.0-6.0,963459,2023/10/18 15:17,2023/10/18 15:22,12908,,Array,vocab_task,Array,,,0
,survey-multi-choice,9,201216,0.0-2.0-7.0,963459,2023/10/18 15:17,2023/10/18 15:22,10595,,Array,vocab_task,Array,,,0
,survey-multi-choice,10,215644,0.0-2.0-8.0,963459,2023/10/18 15:17,2023/10/18 15:22,14426,,Array,vocab_task,Array,,,0
,survey-multi-choice,11,227969,0.0-2.0-9.0,963459,2023/10/18 15:17,2023/10/18 15:22,12324,,Array,vocab_task,Array,,,1
,survey-multi-choice,12,235805,0.0-2.0-10.0,963459,2023/10/18 15:17,2023/10/18 15:22,7834,,Array,vocab_task,Array,,,1
,survey-multi-choice,13,244387,0.0-2.0-11.0,963459,2023/10/18 15:17,2023/10/18 15:22,8580,,Array,vocab_task,Array,,,2
,survey-multi-choice,14,251049,0.0-2.0-12.0,963459,2023/10/18 15:17,2023/10/18 15:22,6660,,Array,vocab_task,Array,,,2
,survey-multi-choice,15,259267,0.0-2.0-13.0,963459,2023/10/18 15:17,2023/10/18 15:22,8216,,Array,vocab_task,Array,,,0
,survey-multi-choice,16,264695,0.0-2.0-14.0,963459,2023/10/18 15:17,2023/10/18 15:22,5426,,Array,vocab_task,Array,,,0
,survey-multi-choice,17,272561,0.0-2.0-15.0,963459,2023/10/18 15:17,2023/10/18 15:22,7864,,Array,vocab_task,Array,,,2
,survey-multi-choice,18,280813,0.0-2.0-16.0,963459,2023/10/18 15:17,2023/10/18 15:22,8250,,Array,vocab_task,Array,,,2
,survey-multi-choice,19,287221,0.0-2.0-17.0,963459,2023/10/18 15:17,2023/10/18 15:22,6406,,Array,vocab_task,Array,,,1
,survey-multi-choice,20,299643,0.0-2.0-18.0,963459,2023/10/18 15:17,2023/10/18 15:22,12420,,Array,vocab_task,Array,,,2
,survey-multi-choice,21,306036,0.0-2.0-19.0,963459,2023/10/18 15:17,2023/10/18 15:22,6390,,Array,vocab_task,Array,,,0
,html-keyboard-response,22,308389,0.0-3.0,963459,2023/10/18 15:17,2023/10/18 15:22,2351,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,2739,0.0-0.0,198468,2023/10/18 15:23,2023/10/18 15:26,,,,,,,,0
,html-keyboard-response,1,7805,0.0-1.0,198468,2023/10/18 15:23,2023/10/18 15:26,5063,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,17098,0.0-2.0-0.0,198468,2023/10/18 15:23,2023/10/18 15:26,9291,,Array,vocab_task,Array,,,2
,survey-multi-choice,3,21321,0.0-2.0-1.0,198468,2023/10/18 15:23,2023/10/18 15:26,4218,,Array,vocab_task,Array,,,2
,survey-multi-choice,4,25986,0.0-2.0-2.0,198468,2023/10/18 15:23,2023/10/18 15:26,4660,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,31147,0.0-2.0-3.0,198468,2023/10/18 15:23,2023/10/18 15:26,5157,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,41993,0.0-2.0-4.0,198468,2023/10/18 15:23,2023/10/18 15:26,10840,,Array,vocab_task,Array,,,2
,survey-multi-choice,7,48875,0.0-2.0-5.0,198468,2023/10/18 15:23,2023/10/18 15:26,6877,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,55492,0.0-2.0-6.0,198468,2023/10/18 15:23,2023/10/18 15:26,6612,,Array,vocab_task,Array,,,2
,survey-multi-choice,9,66805,0.0-2.0-7.0,198468,2023/10/18 15:23,2023/10/18 15:26,11309,,Array,vocab_task,Array,,,2
,survey-multi-choice,10,72160,0.0-2.0-8.0,198468,2023/10/18 15:23,2023/10/18 15:26,5350,,Array,vocab_task,Array,,,1
,survey-multi-choice,11,80813,0.0-2.0-9.0,198468,2023/10/18 15:23,2023/10/18 15:26,8649,,Array,vocab_task,Array,,,2
,survey-multi-choice,12,88410,0.0-2.0-10.0,198468,2023/10/18 15:23,2023/10/18 15:26,7593,,Array,vocab_task,Array,,,1
,survey-multi-choice,13,96504,0.0-2.0-11.0,198468,2023/10/18 15:23,2023/10/18 15:26,8090,,Array,vocab_task,Array,,,0
,survey-multi-choice,14,107944,0.0-2.0-12.0,198468,2023/10/18 15:23,2023/10/18 15:26,11435,,Array,vocab_task,Array,,,0
,survey-multi-choice,15,116011,0.0-2.0-13.0,198468,2023/10/18 15:23,2023/10/18 15:26,8062,,Array,vocab_task,Array,,,2
,survey-multi-choice,16,123964,0.0-2.0-14.0,198468,2023/10/18 15:23,2023/10/18 15:26,7948,,Array,vocab_task,Array,,,2
,survey-multi-choice,17,132786,0.0-2.0-15.0,198468,2023/10/18 15:23,2023/10/18 15:26,8818,,Array,vocab_task,Array,,,2
,survey-multi-choice,18,144065,0.0-2.0-16.0,198468,2023/10/18 15:23,2023/10/18 15:26,11275,,Array,vocab_task,Array,,,2
,survey-multi-choice,19,156995,0.0-2.0-17.0,198468,2023/10/18 15:23,2023/10/18 15:26,12926,,Array,vocab_task,Array,,,1
,survey-multi-choice,20,168208,0.0-2.0-18.0,198468,2023/10/18 15:23,2023/10/18 15:26,11208,,Array,vocab_task,Array,,,1
,survey-multi-choice,21,173500,0.0-2.0-19.0,198468,2023/10/18 15:23,2023/10/18 15:26,5289,,Array,vocab_task,Array,,,0
,html-keyboard-response,22,175655,0.0-3.0,198468,2023/10/18 15:23,2023/10/18 15:26,2151,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,5427,0.0-0.0,59422,2023/10/18 15:24,2023/10/18 15:27,,,,,,,,0
,html-keyboard-response,1,12718,0.0-1.0,59422,2023/10/18 15:24,2023/10/18 15:27,7287,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,19045,0.0-2.0-0.0,59422,2023/10/18 15:24,2023/10/18 15:27,6321,,Array,vocab_task,Array,,,2
,survey-multi-choice,3,26391,0.0-2.0-1.0,59422,2023/10/18 15:24,2023/10/18 15:27,7338,,Array,vocab_task,Array,,,2
,survey-multi-choice,4,30659,0.0-2.0-2.0,59422,2023/10/18 15:24,2023/10/18 15:27,4260,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,36421,0.0-2.0-3.0,59422,2023/10/18 15:24,2023/10/18 15:27,5752,,Array,vocab_task,Array,,,0
,survey-multi-choice,6,41082,0.0-2.0-4.0,59422,2023/10/18 15:24,2023/10/18 15:27,4653,,Array,vocab_task,Array,,,2
,survey-multi-choice,7,44606,0.0-2.0-5.0,59422,2023/10/18 15:24,2023/10/18 15:27,3516,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,49882,0.0-2.0-6.0,59422,2023/10/18 15:24,2023/10/18 15:27,5268,,Array,vocab_task,Array,,,2
,survey-multi-choice,9,66785,0.0-2.0-7.0,59422,2023/10/18 15:24,2023/10/18 15:27,16895,,Array,vocab_task,Array,,,2
,survey-multi-choice,10,73947,0.0-2.0-8.0,59422,2023/10/18 15:24,2023/10/18 15:27,7154,,Array,vocab_task,Array,,,1
,survey-multi-choice,11,80890,0.0-2.0-9.0,59422,2023/10/18 15:24,2023/10/18 15:27,6937,,Array,vocab_task,Array,,,2
,survey-multi-choice,12,89822,0.0-2.0-10.0,59422,2023/10/18 15:24,2023/10/18 15:27,8925,,Array,vocab_task,Array,,,2
,survey-multi-choice,13,99728,0.0-2.0-11.0,59422,2023/10/18 15:24,2023/10/18 15:27,9897,,Array,vocab_task,Array,,,0
,survey-multi-choice,14,104403,0.0-2.0-12.0,59422,2023/10/18 15:24,2023/10/18 15:27,4666,,Array,vocab_task,Array,,,2
,survey-multi-choice,15,109599,0.0-2.0-13.0,59422,2023/10/18 15:24,2023/10/18 15:27,5189,,Array,vocab_task,Array,,,1
,survey-multi-choice,16,135418,0.0-2.0-14.0,59422,2023/10/18 15:24,2023/10/18 15:27,25811,,Array,vocab_task,Array,,,1
,survey-multi-choice,17,149870,0.0-2.0-15.0,59422,2023/10/18 15:24,2023/10/18 15:27,14445,,Array,vocab_task,Array,,,0
,survey-multi-choice,18,154621,0.0-2.0-16.0,59422,2023/10/18 15:24,2023/10/18 15:27,4743,,Array,vocab_task,Array,,,2
,survey-multi-choice,19,162672,0.0-2.0-17.0,59422,2023/10/18 15:24,2023/10/18 15:27,8044,,Array,vocab_task,Array,,,1
,survey-multi-choice,20,170763,0.0-2.0-18.0,59422,2023/10/18 15:24,2023/10/18 15:27,8081,,Array,vocab_task,Array,,,2
,survey-multi-choice,21,176793,0.0-2.0-19.0,59422,2023/10/18 15:24,2023/10/18 15:27,6023,,Array,vocab_task,Array,,,0
,html-keyboard-response,22,180557,0.0-3.0,59422,2023/10/18 15:24,2023/10/18 15:27,3757,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,6079,0.0-0.0,3675780,2023/10/18 15:17,2023/10/18 15:27,,,,,,,,0
,html-keyboard-response,1,17341,0.0-1.0,3675780,2023/10/18 15:17,2023/10/18 15:27,11260,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,31744,0.0-2.0-0.0,3675780,2023/10/18 15:17,2023/10/18 15:27,14402,,Array,vocab_task,Array,,,2
,survey-multi-choice,3,57409,0.0-2.0-1.0,3675780,2023/10/18 15:17,2023/10/18 15:27,25663,,Array,vocab_task,Array,,,0
,survey-multi-choice,4,63700,0.0-2.0-2.0,3675780,2023/10/18 15:17,2023/10/18 15:27,6289,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,72820,0.0-2.0-3.0,3675780,2023/10/18 15:17,2023/10/18 15:27,9117,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,121290,0.0-2.0-4.0,3675780,2023/10/18 15:17,2023/10/18 15:27,48469,,Array,vocab_task,Array,,,2
,survey-multi-choice,7,139032,0.0-2.0-5.0,3675780,2023/10/18 15:17,2023/10/18 15:27,17740,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,154736,0.0-2.0-6.0,3675780,2023/10/18 15:17,2023/10/18 15:27,15703,,Array,vocab_task,Array,,,2
,survey-multi-choice,9,176149,0.0-2.0-7.0,3675780,2023/10/18 15:17,2023/10/18 15:27,21410,,Array,vocab_task,Array,,,2
,survey-multi-choice,10,194265,0.0-2.0-8.0,3675780,2023/10/18 15:17,2023/10/18 15:27,18115,,Array,vocab_task,Array,,,2
,survey-multi-choice,11,212784,0.0-2.0-9.0,3675780,2023/10/18 15:17,2023/10/18 15:27,18518,,Array,vocab_task,Array,,,2
,survey-multi-choice,12,275943,0.0-2.0-10.0,3675780,2023/10/18 15:17,2023/10/18 15:27,63157,,Array,vocab_task,Array,,,0
,survey-multi-choice,13,303290,0.0-2.0-11.0,3675780,2023/10/18 15:17,2023/10/18 15:27,27345,,Array,vocab_task,Array,,,2
,survey-multi-choice,14,334644,0.0-2.0-12.0,3675780,2023/10/18 15:17,2023/10/18 15:27,31351,,Array,vocab_task,Array,,,2
,survey-multi-choice,15,356242,0.0-2.0-13.0,3675780,2023/10/18 15:17,2023/10/18 15:27,21597,,Array,vocab_task,Array,,,2
,survey-multi-choice,16,395873,0.0-2.0-14.0,3675780,2023/10/18 15:17,2023/10/18 15:27,39629,,Array,vocab_task,Array,,,1
,survey-multi-choice,17,426122,0.0-2.0-15.0,3675780,2023/10/18 15:17,2023/10/18 15:27,30248,,Array,vocab_task,Array,,,0
,survey-multi-choice,18,468730,0.0-2.0-16.0,3675780,2023/10/18 15:17,2023/10/18 15:27,42608,,Array,vocab_task,Array,,,0
,survey-multi-choice,19,535684,0.0-2.0-17.0,3675780,2023/10/18 15:17,2023/10/18 15:27,66953,,Array,vocab_task,Array,,,2
,survey-multi-choice,20,562007,0.0-2.0-18.0,3675780,2023/10/18 15:17,2023/10/18 15:27,26321,,Array,vocab_task,Array,,,0
,survey-multi-choice,21,581118,0.0-2.0-19.0,3675780,2023/10/18 15:17,2023/10/18 15:27,19108,,Array,vocab_task,Array,,,2
,html-keyboard-response,22,584127,0.0-3.0,3675780,2023/10/18 15:17,2023/10/18 15:27,3008,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,2729,0.0-0.0,4550563,2023/10/18 15:26,2023/10/18 15:29,,,,,,,,0
,html-keyboard-response,1,7367,0.0-1.0,4550563,2023/10/18 15:26,2023/10/18 15:29,4636,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,13810,0.0-2.0-0.0,4550563,2023/10/18 15:26,2023/10/18 15:29,6441,,Array,vocab_task,Array,,,2
,survey-multi-choice,3,21125,0.0-2.0-1.0,4550563,2023/10/18 15:26,2023/10/18 15:29,7311,,Array,vocab_task,Array,,,1
,survey-multi-choice,4,25391,0.0-2.0-2.0,4550563,2023/10/18 15:26,2023/10/18 15:29,4262,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,30356,0.0-2.0-3.0,4550563,2023/10/18 15:26,2023/10/18 15:29,4960,,Array,vocab_task,Array,,,1
,survey-multi-choice,6,35648,0.0-2.0-4.0,4550563,2023/10/18 15:26,2023/10/18 15:29,5288,,Array,vocab_task,Array,,,0
,survey-multi-choice,7,39402,0.0-2.0-5.0,4550563,2023/10/18 15:26,2023/10/18 15:29,3750,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,51677,0.0-2.0-6.0,4550563,2023/10/18 15:26,2023/10/18 15:29,12270,,Array,vocab_task,Array,,,2
,survey-multi-choice,9,57586,0.0-2.0-7.0,4550563,2023/10/18 15:26,2023/10/18 15:29,5905,,Array,vocab_task,Array,,,1
,survey-multi-choice,10,64256,0.0-2.0-8.0,4550563,2023/10/18 15:26,2023/10/18 15:29,6663,,Array,vocab_task,Array,,,0
,survey-multi-choice,11,67536,0.0-2.0-9.0,4550563,2023/10/18 15:26,2023/10/18 15:29,3276,,Array,vocab_task,Array,,,2
,survey-multi-choice,12,137160,0.0-2.0-10.0,4550563,2023/10/18 15:26,2023/10/18 15:29,69619,,Array,vocab_task,Array,,,2
,survey-multi-choice,13,143909,0.0-2.0-11.0,4550563,2023/10/18 15:26,2023/10/18 15:29,6744,,Array,vocab_task,Array,,,1
,survey-multi-choice,14,149374,0.0-2.0-12.0,4550563,2023/10/18 15:26,2023/10/18 15:29,5462,,Array,vocab_task,Array,,,1
,survey-multi-choice,15,153186,0.0-2.0-13.0,4550563,2023/10/18 15:26,2023/10/18 15:29,3808,,Array,vocab_task,Array,,,2
,survey-multi-choice,16,155758,0.0-2.0-14.0,4550563,2023/10/18 15:26,2023/10/18 15:29,2569,,Array,vocab_task,Array,,,2
,survey-multi-choice,17,160607,0.0-2.0-15.0,4550563,2023/10/18 15:26,2023/10/18 15:29,4846,,Array,vocab_task,Array,,,2
,survey-multi-choice,18,167121,0.0-2.0-16.0,4550563,2023/10/18 15:26,2023/10/18 15:29,6510,,Array,vocab_task,Array,,,2
,survey-multi-choice,19,171435,0.0-2.0-17.0,4550563,2023/10/18 15:26,2023/10/18 15:29,4309,,Array,vocab_task,Array,,,0
,survey-multi-choice,20,174933,0.0-2.0-18.0,4550563,2023/10/18 15:26,2023/10/18 15:29,3495,,Array,vocab_task,Array,,,0
,survey-multi-choice,21,177766,0.0-2.0-19.0,4550563,2023/10/18 15:26,2023/10/18 15:29,2829,,Array,vocab_task,Array,,,0
,html-keyboard-response,22,179222,0.0-3.0,4550563,2023/10/18 15:26,2023/10/18 15:29,1452,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,15126,0.0-0.0,148287,2023/10/18 15:27,2023/10/18 15:29,,,,,,,,0
,html-keyboard-response,1,27644,0.0-1.0,148287,2023/10/18 15:27,2023/10/18 15:29,12514,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,35357,0.0-2.0-0.0,148287,2023/10/18 15:27,2023/10/18 15:29,7710,,Array,vocab_task,Array,,,2
,survey-multi-choice,3,37935,0.0-2.0-1.0,148287,2023/10/18 15:27,2023/10/18 15:29,2577,,Array,vocab_task,Array,,,2
,survey-multi-choice,4,42397,0.0-2.0-2.0,148287,2023/10/18 15:27,2023/10/18 15:29,4461,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,48569,0.0-2.0-3.0,148287,2023/10/18 15:27,2023/10/18 15:29,6170,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,50675,0.0-2.0-4.0,148287,2023/10/18 15:27,2023/10/18 15:29,2106,,Array,vocab_task,Array,,,2
,survey-multi-choice,7,54094,0.0-2.0-5.0,148287,2023/10/18 15:27,2023/10/18 15:29,3419,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,59033,0.0-2.0-6.0,148287,2023/10/18 15:27,2023/10/18 15:29,4939,,Array,vocab_task,Array,,,2
,survey-multi-choice,9,65289,0.0-2.0-7.0,148287,2023/10/18 15:27,2023/10/18 15:29,6254,,Array,vocab_task,Array,,,1
,survey-multi-choice,10,71023,0.0-2.0-8.0,148287,2023/10/18 15:27,2023/10/18 15:29,5733,,Array,vocab_task,Array,,,2
,survey-multi-choice,11,74457,0.0-2.0-9.0,148287,2023/10/18 15:27,2023/10/18 15:29,3433,,Array,vocab_task,Array,,,1
,survey-multi-choice,12,77365,0.0-2.0-10.0,148287,2023/10/18 15:27,2023/10/18 15:29,2905,,Array,vocab_task,Array,,,0
,survey-multi-choice,13,80975,0.0-2.0-11.0,148287,2023/10/18 15:27,2023/10/18 15:29,3609,,Array,vocab_task,Array,,,0
,survey-multi-choice,14,85023,0.0-2.0-12.0,148287,2023/10/18 15:27,2023/10/18 15:29,4046,,Array,vocab_task,Array,,,0
,survey-multi-choice,15,88118,0.0-2.0-13.0,148287,2023/10/18 15:27,2023/10/18 15:29,3095,,Array,vocab_task,Array,,,2
,survey-multi-choice,16,90873,0.0-2.0-14.0,148287,2023/10/18 15:27,2023/10/18 15:29,2755,,Array,vocab_task,Array,,,2
,survey-multi-choice,17,96678,0.0-2.0-15.0,148287,2023/10/18 15:27,2023/10/18 15:29,5803,,Array,vocab_task,Array,,,2
,survey-multi-choice,18,99811,0.0-2.0-16.0,148287,2023/10/18 15:27,2023/10/18 15:29,3133,,Array,vocab_task,Array,,,0
,survey-multi-choice,19,103584,0.0-2.0-17.0,148287,2023/10/18 15:27,2023/10/18 15:29,3772,,Array,vocab_task,Array,,,0
,survey-multi-choice,20,106757,0.0-2.0-18.0,148287,2023/10/18 15:27,2023/10/18 15:29,3172,,Array,vocab_task,Array,,,1
,survey-multi-choice,21,113210,0.0-2.0-19.0,148287,2023/10/18 15:27,2023/10/18 15:29,6452,,Array,vocab_task,Array,,,0
,html-keyboard-response,22,115962,0.0-3.0,148287,2023/10/18 15:27,2023/10/18 15:29,2752,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,4088,0.0-0.0,1228585,2023/10/18 15:27,2023/10/18 15:29,,,,,,,,0
,html-keyboard-response,1,8731,0.0-1.0,1228585,2023/10/18 15:27,2023/10/18 15:29,4636,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,13665,0.0-2.0-0.0,1228585,2023/10/18 15:27,2023/10/18 15:29,4928,,Array,vocab_task,Array,,,0
,survey-multi-choice,3,17825,0.0-2.0-1.0,1228585,2023/10/18 15:27,2023/10/18 15:29,4156,,Array,vocab_task,Array,,,2
,survey-multi-choice,4,22961,0.0-2.0-2.0,1228585,2023/10/18 15:27,2023/10/18 15:29,5132,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,29209,0.0-2.0-3.0,1228585,2023/10/18 15:27,2023/10/18 15:29,6244,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,34937,0.0-2.0-4.0,1228585,2023/10/18 15:27,2023/10/18 15:29,5725,,Array,vocab_task,Array,,,1
,survey-multi-choice,7,40701,0.0-2.0-5.0,1228585,2023/10/18 15:27,2023/10/18 15:29,5761,,Array,vocab_task,Array,,,2
